Date;Open;High;Low;Close;Adj Close;Open;High;Low;Close;Adj Close;Volume;;Retorno de i;
26/10/2015;287,859985;287,619995;279,619995;285,149994;285,149994;287.859.985;287.619.995;279.619.995;285.149.994;285.149.994;20794049;;0,032807;
27/10/2015;285,149994;298,429993;285,089996;294,660004;294,660004;285.149.994;298.429.993;285.089.996;294.660.004;294.660.004;31003938;;0,029691;
28/10/2015;294,660004;307,459991;294,019989;303,540009;303,540009;294.660.004;307.459.991;294.019.989;303.540.009;303.540.009;35117112;;0,032701;
29/10/2015;303,540009;318,480011;300,160004;313,630005;313,630005;303.540.009;318.480.011;300.160.004;313.630.005;313.630.005;43194878;;0,042113;
30/10/2015;313,630005;334,920013;310,820007;327,119995;327,119995;313.630.005;334.920.013;310.820.007;327.119.995;327.119.995;50796456;;-0,049763;
31/10/2015;327,119995;333,25;304,600006;311,23999;311,23999;327.119.995;333.250.000;304.600.006;311.239.990;311.239.990;33762428;;0,036933;
01/11/2015;311,23999;324,339996;304,720001;322,950012;322,950012;311.239.990;324.339.996;304.720.001;322.950.012;322.950.012;23427549;;0,106604;
02/11/2015;322,950012;365,75;319,75;359,279999;359,279999;322.950.012;365.750.000;319.750.000;359.279.999;359.279.999;76864059;;0,098549;
03/11/2015;359,279999;416,779999;354,579987;396,48999;396,48999;359.279.999;416.779.999;354.579.987;396.489.990;396.489.990;163481625;;0,011036;
04/11/2015;396,48999;492,799988;368,619995;400,890015;400,890015;396.489.990;492.799.988;368.619.995;400.890.015;400.890.015;229673024;;-0,046436;
05/11/2015;400,890015;447,23999;366,079987;382,700012;382,700012;400.890.015;447.239.990;366.079.987;382.700.012;382.700.012;121763708;;-0,034262;
06/11/2015;382,700012;396,350006;348,839996;369,809998;369,809998;382.700.012;396.350.006;348.839.996;369.809.998;369.809.998;94921694;;0,040488;
07/11/2015;369,809998;391,75;368,980011;385,089996;385,089996;369.809.998;391.750.000;368.980.011;385.089.996;385.089.996;39495095;;-0,035767;
08/11/2015;385,089996;389,779999;365,48999;371,559998;371,559998;385.089.996;389.779.999;365.489.990;371.559.998;371.559.998;35907981;;0,02304;
09/11/2015;371,559998;385,109985;360,170013;380,220001;380,220001;371.559.998;385.109.985;360.170.013;380.220.001;380.220.001;47074440;;-0,121587;
10/11/2015;380,220001;381,380005;323,209991;336,690002;336,690002;380.220.001;381.380.005;323.209.991;336.690.002;336.690.002;74896052;;-0,099802;
11/11/2015;336,690002;341,76001;292,380005;304,709991;304,709991;336.690.002;341.760.010;292.380.005;304.709.991;304.709.991;83078426;;0,091331;
12/11/2015;304,709991;346,130005;306,070007;333,850006;333,850006;304.709.991;346.130.005;306.070.007;333.850.006;333.850.006;54120828;;-0,00024;
13/11/2015;333,850006;341,790009;323,910004;333,769989;333,769989;333.850.006;341.790.009;323.910.004;333.769.989;333.769.989;32480298;;-0,00601;
14/11/2015;333,769989;369,799988;326,350006;331,769989;331,769989;333.769.989;369.799.988;326.350.006;331.769.989;331.769.989;23836097;;-0,044122;
15/11/2015;331,769989;334,779999;314,160004;317,450012;317,450012;331.769.989;334.779.999;314.160.004;317.450.012;317.450.012;28640663;;0,039408;
16/11/2015;317,450012;332,01001;314,059998;330,209991;330,209991;317.450.012;332.010.010;314.059.998;330.209.991;330.209.991;28260517;;0,011143;
17/11/2015;330,209991;342,910004;328,149994;333,910004;333,910004;330.209.991;342.910.004;328.149.994;333.910.004;333.910.004;32944787;;0,006002;
18/11/2015;333,910004;337,390015;329,420013;335,920013;335,920013;333.910.004;337.390.015;329.420.013;335.920.013;335.920.013;26194853;;-0,033109;
19/11/2015;335,920013;335,640015;323,359985;324,980011;324,980011;335.920.013;335.640.015;323.359.985;324.980.011;324.980.011;28543062;;-0,011949;
20/11/2015;324,980011;327,059998;309,480011;321,119995;321,119995;324.980.011;327.059.998;309.480.011;321.119.995;321.119.995;35090324;;0,011087;
21/11/2015;321,119995;328,420013;318,369995;324,700012;324,700012;321.119.995;328.420.013;318.369.995;324.700.012;324.700.012;14652996;;-0,005931;
22/11/2015;324,700012;326,940002;319,350006;322,779999;322,779999;324.700.012;326.940.002;319.350.006;322.779.999;322.779.999;11915632;;-0,002047;
23/11/2015;322,779999;325;319,890015;322,119995;322,119995;322.779.999;325.000.000;319.890.015;322.119.995;322.119.995;13839023;;-0,011773;
24/11/2015;322,119995;323,26001;315,540009;318,350006;318,350006;322.119.995;323.260.010;315.540.009;318.350.006;318.350.006;16282941;;0,028398;
25/11/2015;318,350006;330,040009;315,690002;327,519989;327,519989;318.350.006;330.040.009;315.690.002;327.519.989;327.519.989;25200934;;0,077013;
26/11/2015;327,519989;368,920013;327,399994;353,73999;353,73999;327.519.989;368.920.013;327.399.994;353.739.990;353.739.990;73395832;;0,016208;
27/11/2015;353,73999;363,899994;345,149994;359,519989;359,519989;353.739.990;363.899.994;345.149.994;359.519.989;359.519.989;36955394;;-0,010317;
28/11/2015;359,519989;360,079987;350,48999;355,829987;355,829987;359.519.989;360.079.987;350.489.990;355.829.987;355.829.987;19988111;;0,041318;
29/11/2015;355,829987;372,839996;354,549988;370,839996;370,839996;355.829.987;372.839.996;354.549.988;370.839.996;370.839.996;24546100;;0,019044;
30/11/2015;370,839996;382,559998;367,869995;377,970001;377,970001;370.839.996;382.559.998;367.869.995;377.970.001;377.970.001;48913368;;-0,043723;
01/12/2015;377,970001;379,019989;353,660004;361,799988;361,799988;377.970.001;379.019.989;353.660.004;361.799.988;361.799.988;40821470;;-0,005043;
02/12/2015;361,799988;363,429993;347,160004;359,980011;359,980011;361.799.988;363.429.993;347.160.004;359.980.011;359.980.011;32881089;;0,000916;
03/12/2015;359,980011;371,369995;355,470001;360,309998;360,309998;359.980.011;371.369.995;355.470.001;360.309.998;360.309.998;31673283;;0,003767;
04/12/2015;360,309998;363,950012;354,309998;361,670013;361,670013;360.309.998;363.950.012;354.309.998;361.670.013;361.670.013;21820610;;0,066891;
05/12/2015;361,670013;390,279999;361,5;386,690002;386,690002;361.670.013;390.279.999;361.500.000;386.690.002;386.690.002;43438102;;0,017153;
06/12/2015;386,690002;402,190002;382,619995;393,380005;393,380005;386.690.002;402.190.002;382.619.995;393.380.005;393.380.005;52068577;;0,002285;
07/12/2015;393,380005;398,73999;381,690002;394,279999;394,279999;393.380.005;398.739.990;381.690.002;394.279.999;394.279.999;38102878;;0,040729;
08/12/2015;394,279999;411,070007;388,029999;410,670013;410,670013;394.279.999;411.070.007;388.029.999;410.670.013;410.670.013;29543120;;0,012895;
09/12/2015;410,670013;424,579987;403,26001;416;416;410.670.013;424.579.987;403.260.010;416.000.000;416.000.000;61289838;;-0,001227;
10/12/2015;416;420,359985;409,529999;415,48999;415,48999;416.000.000;420.359.985;409.529.999;415.489.990;415.489.990;29794270;;0,079411;
11/12/2015;415,48999;453,369995;413,720001;449,829987;449,829987;415.489.990;453.369.995;413.720.001;449.829.987;449.829.987;76433917;;-0,039773;
12/12/2015;449,829987;467,709991;403,690002;432,290009;432,290009;449.829.987;467.709.991;403.690.002;432.290.009;432.290.009;91838640;;0,005536;
13/12/2015;432,290009;440,970001;420,76001;434,690002;434,690002;432.290.009;440.970.001;420.760.010;434.690.002;434.690.002;27898250;;0,016677;
14/12/2015;434,690002;449,450012;428,839996;442;442;434.690.002;449.450.012;428.839.996;442.000.000;442.000.000;97068568;;0,045661;
15/12/2015;442;464,230011;440,720001;462,649994;462,649994;442.000.000;464.230.011;440.720.001;462.649.994;462.649.994;48912227;;-0,018918;
16/12/2015;462,649994;465,160004;437,369995;453,980011;453,980011;462.649.994;465.160.004;437.369.995;453.980.011;453.980.011;84336145;;0,003408;
17/12/2015;453,980011;458,440002;447,290009;455,529999;455,529999;453.980.011;458.440.002;447.290.009;455.529.999;455.529.999;29344348;;0,016654;
18/12/2015;455,529999;466,119995;453,459991;463,179993;463,179993;455.529.999;466.119.995;453.459.991;463.179.993;463.179.993;38425211;;-0,004284;
19/12/2015;463,179993;465,98999;452,329987;461,200012;461,200012;463.179.993;465.989.990;452.329.987;461.200.012;461.200.012;28327900;;-0,04302;
20/12/2015;461,200012;462,76001;431,100006;441,779999;441,779999;461.200.012;462.760.010;431.100.006;441.779.999;441.779.999;54316484;;-0,00953;
21/12/2015;441,779999;445,540009;423,98999;437,589996;437,589996;441.779.999;445.540.009;423.989.990;437.589.996;437.589.996;53270215;;-0,001281;
22/12/2015;437,589996;443,220001;433,25;437,029999;437,029999;437.589.996;443.220.001;433.250.000;437.029.999;437.029.999;28845536;;0,01228;
23/12/2015;437,029999;444,779999;434,279999;442,429993;442,429993;437.029.999;444.779.999;434.279.999;442.429.993;442.429.993;27877349;;0,023566;
24/12/2015;442,429993;460,619995;441,76001;452,980011;452,980011;442.429.993;460.619.995;441.760.010;452.980.011;452.980.011;36096662;;0,002359;
25/12/2015;452,980011;457,440002;449,519989;454,049988;454,049988;452.980.011;457.440.002;449.519.989;454.049.988;454.049.988;19251958;;-0,089038;
26/12/2015;454,049988;456,480011;400,450012;415,369995;415,369995;454.049.988;456.480.011;400.450.012;415.369.995;415.369.995;88564770;;0,016759;
27/12/2015;415,369995;425,51001;406,089996;422,390015;422,390015;415.369.995;425.510.010;406.089.996;422.390.015;422.390.015;28259303;;-0,001493;
28/12/2015;422,390015;429,850006;417,140015;421,76001;421,76001;422.390.015;429.850.006;417.140.015;421.760.010;421.760.010;28978639;;0,023804;
29/12/2015;421,76001;433,559998;419,299988;431,920013;431,920013;421.760.010;433.559.998;419.299.988;431.920.013;431.920.013;30163445;;-0,011105;
30/12/2015;431,920013;435,040009;420,769989;427,149994;427,149994;431.920.013;435.040.009;420.769.989;427.149.994;427.149.994;29289416;;0,006534;
31/12/2015;427,149994;433,119995;417,140015;429,950012;429,950012;427.149.994;433.119.995;417.140.015;429.950.012;429.950.012;27758278;;0,009353;
01/01/2016;429,950012;437,950012;425,859985;433,98999;433,98999;429.950.012;437.950.012;425.859.985;433.989.990;433.989.990;20334286;;-0,000622;
02/01/2016;433,98999;437,429993;430,730011;433,720001;433,720001;433.989.990;437.429.993;430.730.011;433.720.001;433.720.001;14566820;;-0,006987;
03/01/2016;433,720001;434,140015;423,089996;430,700012;430,700012;433.720.001;434.140.015;423.089.996;430.700.012;430.700.012;23490162;;0,006065;
04/01/2016;430,700012;435,26001;428,600006;433,320007;433,320007;430.700.012;435.260.010;428.600.006;433.320.007;433.320.007;22943968;;-0,004904;
05/01/2016;433,320007;435,25;428,869995;431,200012;431,200012;433.320.007;435.250.000;428.869.995;431.200.012;431.200.012;19499588;;-0,000882;
06/01/2016;431,200012;432,109985;425;430,820007;430,820007;431.200.012;432.109.985;425.000.000;430.820.007;430.820.007;18702334;;0,059102;
07/01/2016;430,820007;457,540009;428,519989;457,049988;457,049988;430.820.007;457.540.009;428.519.989;457.049.988;457.049.988;58253615;;-0,009188;
08/01/2016;457,049988;462,920013;446,51001;452,869995;452,869995;457.049.988;462.920.013;446.510.010;452.869.995;452.869.995;41594025;;-0,01012;
09/01/2016;452,869995;454,549988;444,899994;448,309998;448,309998;452.869.995;454.549.988;444.899.994;448.309.998;448.309.998;17967113;;-0,00474;
10/01/2016;448,309998;448,880005;438,619995;446,190002;446,190002;448.309.998;448.880.005;438.619.995;446.190.002;446.190.002;19778456;;0,003423;
11/01/2016;446,190002;451,079987;441,769989;447,720001;447,720001;446.190.002;451.079.987;441.769.989;447.720.001;447.720.001;25358480;;-0,006004;
12/01/2016;447,720001;448,410004;443,140015;445,040009;445,040009;447.720.001;448.410.004;443.140.015;445.040.009;445.040.009;19913400;;-0,029322;
13/01/2016;445,040009;443,720001;420,390015;432,179993;432,179993;445.040.009;443.720.001;420.390.015;432.179.993;432.179.993;39525195;;-0,007082;
14/01/2016;432,179993;433,73999;427,01001;429,130005;429,130005;432.179.993;433.739.990;427.010.010;429.130.005;429.130.005;19948730;;-0,142167;
15/01/2016;429,130005;430,149994;364,709991;372,26001;372,26001;429.130.005;430.149.994;364.709.991;372.260.010;372.260.010;107060613;;0,033755;
16/01/2016;372,26001;386,720001;350,390015;385,040009;385,040009;372.260.010;386.720.001;350.390.015;385.040.009;385.040.009;68297105;;-0,006697;
17/01/2016;385,040009;390,720001;377,709991;382,470001;382,470001;385.040.009;390.720.001;377.709.991;382.470.001;382.470.001;25464382;;0,005033;
18/01/2016;382,470001;387,290009;373,209991;384,399994;384,399994;382.470.001;387.290.009;373.209.991;384.399.994;384.399.994;26546465;;-0,012934;
19/01/2016;384,399994;386,690002;375,890015;379,459991;379,459991;384.399.994;386.690.002;375.890.015;379.459.991;379.459.991;25417876;;0,088517;
20/01/2016;379,459991;425,720001;374,049988;414,579987;414,579987;379.459.991;425.720.001;374.049.988;414.579.987;414.579.987;76873917;;-0,010524;
21/01/2016;414,579987;423,420013;403,859985;410,23999;410,23999;414.579.987;423.420.013;403.859.985;410.239.990;410.239.990;37264942;;-0,069622;
22/01/2016;410,23999;411,48999;374,899994;382,649994;382,649994;410.239.990;411.489.990;374.899.994;382.649.994;382.649.994;56548790;;0,015456;
23/01/2016;382,649994;395,429993;380,269989;388,609985;388,609985;382.649.994;395.429.993;380.269.989;388.609.985;388.609.985;23908533;;0,034199;
24/01/2016;388,609985;405,399994;385,529999;402,130005;402,130005;388.609.985;405.399.994;385.529.999;402.130.005;402.130.005;25770175;;-0,023577;
25/01/2016;402,130005;403,779999;386,850006;392,76001;392,76001;402.130.005;403.779.999;386.850.006;392.760.010;392.760.010;26793044;;-0,007616;
26/01/2016;392,76001;397,73999;387,899994;389,779999;389,779999;392.760.010;397.739.990;387.899.994;389.779.999;389.779.999;22384754;;0,013354;
27/01/2016;389,779999;397,369995;389,350006;395,019989;395,019989;389.779.999;397.369.995;389.350.006;395.019.989;395.019.989;17297117;;-0,039581;
28/01/2016;395,019989;395,420013;376,709991;379,690002;379,690002;395.019.989;395.420.013;376.709.991;379.690.002;379.690.002;29717813;;0,001579;
29/01/2016;379,690002;385,75;363,48999;380,290009;380,290009;379.690.002;385.750.000;363.489.990;380.290.009;380.290.009;51927041;;-0,006675;
30/01/2016;380,290009;381,75;375,040009;377,76001;377,76001;380.290.009;381.750.000;375.040.009;377.760.010;377.760.010;13720656;;-0,021189;
31/01/2016;377,76001;380,540009;366,880005;369,839996;369,839996;377.760.010;380.540.009;366.880.005;369.839.996;369.839.996;14718855;;0,006307;
01/02/2016;369,839996;379,779999;365,269989;372,179993;372,179993;369.839.996;379.779.999;365.269.989;372.179.993;372.179.993;27728088;;0,004664;
02/02/2016;372,179993;376,630005;371,399994;373,920013;373,920013;372.179.993;376.630.005;371.399.994;373.920.013;373.920.013;19123252;;-0,015905;
03/02/2016;373,920013;375,890015;366,200012;368,019989;368,019989;373.920.013;375.890.015;366.200.012;368.019.989;368.019.989;22266682;;0,059675;
04/02/2016;368,019989;391,829987;368,049988;390,649994;390,649994;368.019.989;391.829.987;368.049.988;390.649.994;390.649.994;38961905;;-0,010784;
05/02/2016;390,649994;391,149994;384,480011;386,459991;386,459991;390.649.994;391.149.994;384.480.011;386.459.991;386.459.991;23688228;;-0,025632;
06/02/2016;386,459991;386,350006;372,869995;376,679993;376,679993;386.459.991;386.350.006;372.869.995;376.679.993;376.679.993;29801286;;0,003339;
07/02/2016;376,679993;382,609985;375,279999;377,940002;377,940002;376.679.993;382.609.985;375.279.999;377.940.002;377.940.002;15395728;;-0,014149;
08/02/2016;377,940002;380,920013;372,100006;372,630005;372,630005;377.940.002;380.920.013;372.100.006;372.630.005;372.630.005;23424062;;0,007193;
09/02/2016;372,630005;377,589996;371,420013;375,320007;375,320007;372.630.005;377.589.996;371.420.013;375.320.007;375.320.007;20801701;;0,017327;
10/02/2016;375,320007;385,380005;374,089996;381,880005;381,880005;375.320.007;385.380.005;374.089.996;381.880.005;381.880.005;37137791;;-0,006384;
11/02/2016;381,880005;383,230011;372,75;379,450012;379,450012;381.880.005;383.230.011;372.750.000;379.450.012;379.450.012;23858467;;0,012024;
12/02/2016;379,450012;386,399994;379,320007;384,040009;384,040009;379.450.012;386.399.994;379.320.007;384.040.009;384.040.009;20685663;;0,015656;
13/02/2016;384,040009;392,570007;383,309998;390,100006;390,100006;384.040.009;392.570.007;383.309.998;390.100.006;390.100.006;18757146;;0,038718;
14/02/2016;390,100006;405,929993;390,059998;405,5;405,5;390.100.006;405.929.993;390.059.998;405.500.000;405.500.000;29442484;;-0,010985;
15/02/2016;405,5;410,850006;396,559998;401,070007;401,070007;405.500.000;410.850.006;396.559.998;401.070.007;401.070.007;34862753;;0,013251;
16/02/2016;401,070007;409,75;398;406,420013;406,420013;401.070.007;409.750.000;398.000.000;406.420.013;406.420.013;27726590;;0,026035;
17/02/2016;406,420013;421,450012;405,049988;417,140015;417,140015;406.420.013;421.450.012;405.049.988;417.140.015;417.140.015;37559686;;0,010161;
18/02/2016;417,140015;425,51001;414,779999;421,399994;421,399994;417.140.015;425.510.010;414.779.999;421.399.994;421.399.994;32541108;;-0,003375;
19/02/2016;421,399994;424,26001;416,359985;419,980011;419,980011;421.399.994;424.260.010;416.359.985;419.980.011;419.980.011;21991480;;0,046704;
20/02/2016;419,980011;442,660004;419,48999;440,059998;440,059998;419.980.011;442.660.004;419.489.990;440.059.998;440.059.998;48500793;;-0,004989;
21/02/2016;440,059998;447,609985;425,470001;437,869995;437,869995;440.059.998;447.609.985;425.470.001;437.869.995;437.869.995;44120520;;-0,000183;
22/02/2016;437,869995;440,179993;431,299988;437,790009;437,790009;437.869.995;440.179.993;431.299.988;437.790.009;437.790.009;24563748;;-0,041723;
23/02/2016;437,790009;440,76001;414,359985;419,899994;419,899994;437.790.009;440.760.010;414.359.985;419.899.994;419.899.994;39915706;;0,006693;
